pc	M	R	C	k2	j3
1.889652339691211477e-09	1.821391964892911774e+00	9.134695267139813168e+00	2.944283244649551490e-01	1.367365488615365429e-02	0.000000000000000000e+00
1.979166867853557524e-09	1.816216413307394362e+00	9.083253122433884386e+00	2.952544244528934048e-01	1.335209812440664098e-02	0.000000000000000000e+00
2.072921779595369695e-09	1.810797588029764427e+00	9.032160626470913556e+00	2.960387010589057843e-01	1.304322279617033294e-02	0.000000000000000000e+00
2.171117945694509622e-09	1.805145689138526244e+00	8.981437471305282472e+00	2.967813752068722000e-01	1.274663023874166370e-02	0.000000000000000000e+00
2.273965752357932151e-09	1.799270860134340788e+00	8.931102981825789655e+00	2.974826793214656595e-01	1.246192299699367192e-02	0.000000000000000000e+00
2.381685551976160644e-09	1.793183183293281635e+00	8.881176111927670647e+00	2.981428579694616054e-01	1.218872408312273760e-02	0.000000000000000000e+00
2.494508135230316413e-09	1.786892674709123607e+00	8.831675439694077312e+00	2.987621684620325735e-01	1.192666063595826907e-02	0.000000000000000000e+00
2.612675225563326382e-09	1.780409279391912847e+00	8.782619167464494225e+00	2.993408812768175165e-01	1.167537686076501602e-02	0.000000000000000000e+00
2.736439997074666368e-09	1.773742866707178623e+00	8.734025121293830907e+00	2.998792805257644023e-01	1.143452571379805112e-02	0.000000000000000000e+00
2.866067616948244470e-09	1.766903234527849254e+00	8.685910822876122594e+00	3.003776633659746009e-01	1.120377092857997511e-02	0.000000000000000000e+00
3.001835813575592210e-09	1.759900128630590643e+00	8.638293680413108078e+00	3.008363377825004070e-01	1.098278902297562289e-02	0.000000000000000000e+00
3.144035471591500167e-09	1.752743219790409368e+00	8.591190904652238558e+00	3.012556225642807339e-01	1.077126809627144445e-02	0.000000000000000000e+00
3.292971255097148186e-09	1.745442091371893545e+00	8.544619463273626536e+00	3.016358477318121234e-01	1.056890692412692026e-02	0.000000000000000000e+00
3.448962260405766611e-09	1.738006234425416574e+00	8.498596064090296665e+00	3.019773552332969402e-01	1.037541393025577172e-02	0.000000000000000000e+00
3.612342699709437910e-09	1.730445040320967465e+00	8.453137129890050616e+00	3.022804994948136148e-01	1.019050435100921428e-02	0.000000000000000000e+00
